referencia,ano,mes,Anomes,valor,consolidado
1952-07,1952,07,,0.00000000000043636,false
1952-08,1952,08,,0.00000000000043636,false
1952-09,1952,09,,0.00000000000043636,false
1952-10,1952,10,,0.00000000000043636,false
1952-11,1952,11,,0.00000000000043636,false
1952-12,1952,12,,0.00000000000043636,false
1953-01,1953,01,,0.00000000000043636,false
1953-02,1953,02,,0.00000000000043636,false
1953-03,1953,03,,0.00000000000043636,false
1953-04,1953,04,,0.00000000000043636,false
1953-05,1953,05,,0.00000000000043636,false
1953-06,1953,06,,0.00000000000043636,false
1953-07,1953,07,,0.00000000000043636,false
1953-08,1953,08,,0.00000000000043636,false
1953-09,1953,09,,0.00000000000043636,false
1953-10,1953,10,,0.00000000000043636,false
1953-11,1953,11,,0.00000000000043636,false
1953-12,1953,12,,0.00000000000043636,false
1954-01,1954,01,,0.00000000000043636,false
1954-02,1954,02,,0.00000000000043636,false
1954-03,1954,03,,0.00000000000043636,false
1954-04,1954,04,,0.00000000000043636,false
1954-05,1954,05,,0.00000000000043636,false
1954-06,1954,06,,0.00000000000043636,false
1954-07,1954,07,,0.00000000000087273,false
1954-08,1954,08,,0.00000000000087273,false
1954-09,1954,09,,0.00000000000087273,false
1954-10,1954,10,,0.00000000000087273,false
1954-11,1954,11,,0.00000000000087273,false
1954-12,1954,12,,0.00000000000087273,false
1955-01,1955,01,,0.00000000000087273,false
1955-02,1955,02,,0.00000000000087273,false
1955-03,1955,03,,0.00000000000087273,false
1955-04,1955,04,,0.00000000000087273,false
1955-05,1955,05,,0.00000000000087273,false
1955-06,1955,06,,0.00000000000087273,false
1955-07,1955,07,,0.00000000000087273,false
1955-08,1955,08,,0.00000000000087273,false
1955-09,1955,09,,0.00000000000087273,false
1955-10,1955,10,,0.00000000000087273,false
1955-11,1955,11,,0.00000000000087273,false
1955-12,1955,12,,0.00000000000087273,false
1956-01,1956,01,,0.00000000000087273,false
1956-02,1956,02,,0.00000000000087273,false
1956-03,1956,03,,0.00000000000087273,false
1956-04,1956,04,,0.00000000000087273,false
1956-05,1956,05,,0.00000000000087273,false
1956-06,1956,06,,0.00000000000087273,false
1956-07,1956,07,,0.00000000000087273,false
1956-08,1956,08,,0.0000000000013818,false
1956-09,1956,09,,0.0000000000013818,false
1956-10,1956,10,,0.0000000000013818,false
1956-11,1956,11,,0.0000000000013818,false
1956-12,1956,12,,0.0000000000013818,false
1957-01,1957,01,,0.0000000000013818,false
1957-02,1957,02,,0.0000000000013818,false
1957-03,1957,03,,0.0000000000013818,false
1957-04,1957,04,,0.0000000000013818,false
1957-05,1957,05,,0.0000000000013818,false
1957-06,1957,06,,0.0000000000013818,false
1957-07,1957,07,,0.0000000000013818,false
1957-08,1957,08,,0.0000000000013818,false
1957-09,1957,09,,0.0000000000013818,false
1957-10,1957,10,,0.0000000000013818,false
1957-11,1957,11,,0.0000000000013818,false
1957-12,1957,12,,0.0000000000013818,false
1958-01,1958,01,,0.0000000000013818,false
1958-02,1958,02,,0.0000000000013818,false
1958-03,1958,03,,0.0000000000013818,false
1958-04,1958,04,,0.0000000000013818,false
1958-05,1958,05,,0.0000000000013818,false
1958-06,1958,06,,0.0000000000013818,false
1958-07,1958,07,,0.0000000000013818,false
1958-08,1958,08,,0.0000000000013818,false
1958-09,1958,09,,0.0000000000013818,false
1958-10,1958,10,,0.0000000000013818,false
1958-11,1958,11,,0.0000000000013818,false
1958-12,1958,12,,0.0000000000013818,false
1959-01,1959,01,,0.0000000000021818,false
1959-02,1959,02,,0.0000000000021818,false
1959-03,1959,03,,0.0000000000021818,false
1959-04,1959,04,,0.0000000000021818,false
1959-05,1959,05,,0.0000000000021818,false
1959-06,1959,06,,0.0000000000021818,false
1959-07,1959,07,,0.0000000000021818,false
1959-08,1959,08,,0.0000000000021818,false
1959-09,1959,09,,0.0000000000021818,false
1959-10,1959,10,,0.0000000000021818,false
1959-11,1959,11,,0.0000000000021818,false
1959-12,1959,12,,0.0000000000021818,false
1960-01,1960,01,,0.0000000000021818,false
1960-02,1960,02,,0.0000000000021818,false
1960-03,1960,03,,0.0000000000021818,false
1960-04,1960,04,,0.0000000000021818,false
1960-05,1960,05,,0.0000000000021818,false
1960-06,1960,06,,0.0000000000021818,false
1960-07,1960,07,,0.0000000000021818,false
1960-08,1960,08,,0.0000000000021818,false
1960-09,1960,09,,0.0000000000021818,false
1960-10,1960,10,,0.0000000000034909,false
1960-11,1960,11,,0.0000000000034909,false
1960-12,1960,12,,0.0000000000034909,false
1961-01,1961,01,,0.0000000000034909,false
1961-02,1961,02,,0.0000000000034909,false
1961-03,1961,03,,0.0000000000034909,false
1961-04,1961,04,,0.0000000000034909,false
1961-05,1961,05,,0.0000000000034909,false
1961-06,1961,06,,0.0000000000034909,false
1961-07,1961,07,,0.0000000000034909,false
1961-08,1961,08,,0.0000000000034909,false
1961-09,1961,09,,0.0000000000034909,false
1961-10,1961,10,,0.0000000000048873,false
1961-11,1961,11,,0.0000000000048873,false
1961-12,1961,12,,0.0000000000048873,false
1962-01,1962,01,,0.0000000000048873,false
1962-02,1962,02,,0.0000000000048873,false
1962-03,1962,03,,0.0000000000048873,false
1962-04,1962,04,,0.0000000000048873,false
1962-05,1962,05,,0.0000000000048873,false
1962-06,1962,06,,0.0000000000048873,false
1962-07,1962,07,,0.0000000000048873,false
1962-08,1962,08,,0.0000000000048873,false
1962-09,1962,09,,0.0000000000048873,false
1962-10,1962,10,,0.0000000000048873,false
1962-11,1962,11,,0.0000000000048873,false
1962-12,1962,12,,0.0000000000048873,false
1963-01,1963,01,,0.0000000000076364,false
1963-02,1963,02,,0.0000000000076364,false
1963-03,1963,03,,0.0000000000076364,false
1963-04,1963,04,,0.0000000000076364,false
1963-05,1963,05,,0.0000000000076364,false
1963-06,1963,06,,0.0000000000076364,false
1963-07,1963,07,,0.0000000000076364,false
1963-08,1963,08,,0.0000000000076364,false
1963-09,1963,09,,0.0000000000076364,false
1963-10,1963,10,,0.0000000000076364,false
1963-11,1963,11,,0.0000000000076364,false
1963-12,1963,12,,0.0000000000076364,false
1964-01,1964,01,,0.0000000000076364,false
1964-02,1964,02,,0.000000000015273,false
1964-03,1964,03,,0.000000000015273,false
1964-04,1964,04,,0.000000000015273,false
1964-05,1964,05,,0.000000000015273,false
1964-06,1964,06,,0.000000000015273,false
1964-07,1964,07,,0.000000000015273,false
1964-08,1964,08,,0.000000000015273,false
1964-09,1964,09,,0.000000000015273,false
1964-10,1964,10,,0.000000000015273,false
1964-11,1964,11,,0.000000000015273,false
1964-12,1964,12,,0.000000000015273,false
1965-01,1965,01,,0.000000000015273,false
1965-02,1965,02,,0.000000000015273,false
1965-03,1965,03,,0.000000000024,false
1965-04,1965,04,,0.000000000024,false
1965-05,1965,05,,0.000000000024,false
1965-06,1965,06,,0.000000000024,false
1965-07,1965,07,,0.000000000024,false
1965-08,1965,08,,0.000000000024,false
1965-09,1965,09,,0.000000000024,false
1965-10,1965,10,,0.000000000024,false
1965-11,1965,11,,0.000000000024,false
1965-12,1965,12,,0.000000000024,false
1966-01,1966,01,,0.000000000024,false
1966-02,1966,02,,0.000000000024,false
1966-03,1966,03,,0.000000000030545,false
1966-04,1966,04,,0.000000000030545,false
1966-05,1966,05,,0.000000000030545,false
1966-06,1966,06,,0.000000000030545,false
1966-07,1966,07,,0.000000000030545,false
1966-08,1966,08,,0.000000000030545,false
1966-09,1966,09,,0.000000000030545,false
1966-10,1966,10,,0.000000000030545,false
1966-11,1966,11,,0.000000000030545,false
1966-12,1966,12,,0.000000000030545,false
1967-01,1967,01,,0.000000000030545,false
1967-02,1967,02,,0.000000000030545,false
1967-03,1967,03,,0.000000000038182,false
1967-04,1967,04,,0.000000000038182,false
1967-05,1967,05,,0.000000000038182,false
1967-06,1967,06,,0.000000000038182,false
1967-07,1967,07,,0.000000000038182,false
1967-08,1967,08,,0.000000000038182,false
1967-09,1967,09,,0.000000000038182,false
1967-10,1967,10,,0.000000000038182,false
1967-11,1967,11,,0.000000000038182,false
1967-12,1967,12,,0.000000000038182,false
1968-01,1968,01,,0.000000000038182,false
1968-02,1968,02,,0.000000000038182,false
1968-03,1968,03,,0.000000000047127,false
1968-04,1968,04,,0.000000000047127,false
1968-05,1968,05,,0.000000000047127,false
1968-06,1968,06,,0.000000000047127,false
1968-07,1968,07,,0.000000000047127,false
1968-08,1968,08,,0.000000000047127,false
1968-09,1968,09,,0.000000000047127,false
